i,dir,p_now,p_future,gross_ret,net_ret,balance
4052,1,117262.68,117064.27,-0.0016920131792995674,-0.0016920131792995674,9802.75748145998
4054,1,117064.27,117065.72,1.2386358365423789e-05,1.2386358365423789e-05,9802.878901927113
4056,-1,117065.72,116827.32,0.0020364629372287,0.0020364629372287,9822.84210148903
4058,-1,116827.32,116813.17,0.00012111893005850582,0.00012111893005850582,9824.031833614496
4060,-1,116813.17,116975.0,-0.0013853746114416143,-0.0013853746114416143,9810.421869330212
4062,-1,116975.0,117068.41,-0.0007985466980124922,-0.0007985466980124922,9802.587789340349
4064,-1,117068.41,116565.02,0.004299964439595572,0.004299964439595572,9844.738568250526
4066,-1,116565.02,116688.43,-0.0010587224194702483,-0.0010587224194702483,9834.315722814496
4068,-1,116688.43,116559.68,0.001103365603599249,0.001103365603599249,9845.166568517985
4070,-1,116559.68,116397.25,0.0013935350543171632,0.0013935350543171632,9858.886153246805
4072,-1,116397.25,116497.47,-0.0008610169054681371,-0.0008610169054681371,9850.397485599775
4074,-1,116497.47,115890.0,0.0052144480047506825,0.0052144480047506825,9901.761871114562
4076,-1,115890.0,115999.7,-0.0009465872810423548,-0.0009465872810423548,9892.388989267456
4078,-1,115999.7,116189.65,-0.0016375042349248137,-0.0016375042349248137,9876.190160404007
4080,-1,116189.65,115805.82,0.003303478407930327,0.003303478407930327,9908.815941351517
4082,-1,115805.82,115364.55,0.003810430252987329,0.003810430252987329,9946.572793385725
4084,-1,115364.55,115149.99,0.0018598434267719233,0.0018598434267719233,9965.071861414413
4086,-1,115149.99,115242.3,-0.0008016500913285984,-0.0008016500913285984,9957.083360646615
4088,-1,115242.3,115588.28,-0.0030021962421784565,-0.0030021962421784565,9927.190242398225
4090,-1,115588.28,115444.69,0.0012422539724615822,0.0012422539724615822,9939.522333912228
4092,-1,115444.69,115623.64,-0.0015500929492728854,-0.0015500929492728854,9924.11515042329
4094,-1,115623.64,115500.47,0.001065266583892388,0.001065266583892388,9934.686978667736
4096,-1,115500.47,115759.53,-0.0022429345958505653,-0.0022429345958505653,9912.404125544335
4098,1,115759.53,115664.89,-0.0008175568784704046,-0.0008175568784704046,9904.300171369317
4100,-1,115664.89,115612.39,0.00045389746188317925,0.00045389746188317925,9908.795708078833
4102,-1,115612.39,115666.13,-0.000464829072385875,-0.000464829072385875,9904.189811761385
4104,-1,115666.13,115352.0,0.002715833926491773,0.002715833926491773,9931.08794646658
4106,-1,115352.0,115776.04,-0.0036760524308203646,-0.0036760524308203646,9894.58074648028
4108,1,115776.04,115961.63,0.0016030087054281772,0.0016030087054281772,9910.44184555345
4110,1,115961.63,115693.53,-0.0023119716409644164,-0.0023119716409644164,9887.529185057105
4112,1,115693.53,115604.25,-0.0007716939745895379,-0.0007716939745895379,9879.899038361418
4114,1,115604.25,115770.74,0.0014401719659959955,0.0014401719659959955,9894.127791983337
4116,1,115770.74,115941.7,0.001476711645792328,0.001476711645792328,9908.738565718717
4118,1,115941.7,115953.76,0.0001040177951505683,0.0001040177951505683,9909.769250857047
4120,1,115953.76,115923.52,-0.00026079361290221037,-0.00026079361290221037,9907.184846331089
4122,1,115923.52,115881.17,-0.0003653270708136036,-0.0003653270708136036,9903.565483511169
4124,1,115881.17,115824.86,-0.00048592881828857237,-0.00048592881828857237,9898.753055638923
4126,1,115824.86,116000.0,0.0015121106125230988,0.0015121106125230988,9913.7210651851
4128,1,116000.0,115958.64,-0.00035655172413795455,-0.00035655172413795455,9910.186310846686
4130,-1,115958.64,115718.09,0.002074446544043651,0.002074446544043651,9930.74446259005
4132,1,115718.09,115687.39,-0.0002652999198310413,-0.0002652999198310413,9928.109836880261
4134,1,115687.39,115825.73,0.0011958088085486374,0.0011958088085486374,9939.981958075441
4136,1,115825.73,115947.57,0.0010519251637783888,0.0010519251637783888,9950.438075224643
4138,1,115947.57,115740.94,-0.0017820985812811996,-0.0017820985812811996,9932.70541364766
4140,1,115740.94,115814.94,0.000639358899279685,0.000639358899279685,9939.0559772478
4142,-1,115814.94,115576.76,0.002056556779289509,0.002056556779289509,9959.496210197545
4144,-1,115576.76,115405.02,0.001485938868679093,0.001485938868679093,9974.29541272874
4146,-1,115405.02,115799.61,-0.0034191753530306013,-0.0034191753530306013,9940.19154768969
4148,-1,115799.61,115729.55,0.000605010673179307,0.000605010673179307,9946.20546966949
4150,1,115729.55,115494.76,-0.002028781758850795,-0.002028781758850795,9926.026789442843
4152,-1,115494.76,115641.09,-0.0012669838874075356,-0.0012669838874075356,9913.450673434643
4154,-1,115641.09,115658.94,-0.00015435689857312695,-0.00015435689857312695,9911.920463934533
4156,-1,115658.94,115963.67,-0.002634729317076534,-0.002634729317076534,9885.805236499675
4158,-1,115963.67,115600.32,0.0031333089061427177,0.0031333089061427177,9916.780518091591
4160,-1,115600.32,115680.71,-0.0006954132998939766,-0.0006954132998939766,9909.88425702718
4162,-1,115680.71,115600.0,0.0006976962710550927,0.0006976962710550927,9916.798346319898
4164,-1,115600.0,115696.82,-0.0008375432525951076,-0.0008375432525951076,9908.492598777591
4166,-1,115696.82,115734.22,-0.00032325866864790775,-0.00032325866864790775,9905.289592651803
4168,-1,115734.22,115597.94,0.0011775255408469354,0.0011775255408469354,9916.953324136637
4170,1,115597.94,115317.2,-0.002428589990444485,-0.002428589990444485,9892.869110557933
4172,-1,115317.2,115657.7,-0.002952725178897886,-0.002952725178897886,9863.658186843648
4174,-1,115657.7,115477.59,0.0015572676959683118,0.0015572676959683118,9879.018543102093
4176,1,115477.59,115498.81,0.00018375859766384117,0.00018375859766384117,9880.833897695868
4178,-1,115498.81,115653.38,-0.0013382821866303463,-0.0013382821866303463,9867.610553701528
4180,1,115653.38,115415.49,-0.0020569221582629194,-0.0020569221582629194,9847.313646904511
4182,1,115415.49,115321.22,-0.0008167881105041186,-0.0008167881105041186,9839.270478197315
4184,1,115321.22,115449.96,0.001116360024633778,0.001116360024633778,9850.254646430734
4186,-1,115449.96,115512.01,-0.0005374622910219173,-0.0005374622910219173,9844.960506001315
4188,1,115512.01,115459.7,-0.0004528533439942528,-0.0004528533439942528,9840.502182714681
4190,-1,115459.7,114676.2,0.006785917510611972,0.006785917510611972,9907.27901878958
4192,-1,114676.2,114345.45,0.002884207882716705,0.002884207882716705,9935.853671031848
4194,-1,114345.45,114487.72,-0.0012442121658535754,-0.0012442121658535754,9923.49136101621
4196,-1,114487.72,114609.66,-0.0010650923959356629,-0.0010650923959356629,9912.921925826458
4198,-1,114609.66,114633.23,-0.00020565456698840023,-0.00020565456698840023,9910.883288160212
4200,-1,114633.23,113682.91,0.008290091799733723,0.008290091799733723,9993.045420435506
4202,-1,113682.91,112913.56,0.0067675079745935784,0.0067675079745935784,10060.673435008779
4204,-1,112913.56,112592.08,0.0028471336835008687,0.0028471336835008687,10089.317517224294
4206,-1,112592.08,112651.9,-0.0005312984714376245,-0.0005312984714376245,10083.957078249543
4208,-1,112651.9,112411.24,0.0021363154993390143,0.0021363154993390143,10105.499592050477
4210,-1,112411.24,112850.21,-0.003905036542608986,-0.003905036542608986,10066.037246862199
4212,-1,112850.21,112630.45,0.0019473601334016877,0.0019473601334016877,10085.639446498075
4214,-1,112630.45,112696.97,-0.0005906040506808985,-0.0005906040506808985,10079.682826987266
4216,-1,112696.97,112990.34,-0.0026031755778348487,-0.0026031755778348487,10053.443642819731
4218,-1,112990.34,113005.77,-0.00013656034666342798,-0.00013656034666342798,10052.070741070707
4220,1,113005.77,112954.02,-0.0004579412183997045,-0.0004579412183997045,10047.467483548102
4222,-1,112954.02,112586.5,0.0032537133251211436,0.0032537133251211436,10080.159062383043
4224,-1,112586.5,112308.03,0.002473387129007465,0.002473387129007465,10105.09119806629
4226,-1,112308.03,112420.58,-0.0010021545209188965,-0.0010021545209188965,10094.96433523785
4228,-1,112420.58,112006.23,0.0036857130607225175,0.0036857130607225175,10132.171477135762
4230,-1,112006.23,112904.18,-0.008016964770620305,-0.008016964770620305,10050.94221535368
4232,-1,112904.18,112895.31,7.856219318003177e-05,7.856219318003177e-05,10051.731839417644
4234,1,112895.31,112862.58,-0.00028991461204186386,-0.00028991461204186386,10048.81769548107
4236,-1,112862.58,112805.24,0.0005080514728619256,0.0005080514728619256,10053.92301211178
4238,1,112805.24,112507.85,-0.0026363137031577555,-0.0026363137031577555,10027.417717104456
4240,-1,112507.85,111795.47,0.006331824845999701,0.006331824845999701,10090.909569746836
4242,-1,111795.47,111340.13,0.004072973618698517,0.004072973618698517,10132.009578213087
4244,-1,111340.13,112051.14,-0.006385927517778223,-0.006385927517778223,10067.307299437183
4246,-1,112051.14,112468.02,-0.0037204440758031865,-0.0037204440758031865,10029.852445635703
4248,-1,112468.02,112036.01,0.003841180808553446,0.003841180808553446,10068.3789223625
4250,-1,112036.01,112923.19,-0.007918703995260179,-0.007918703995260179,9988.650409964195
4252,1,112923.19,112999.99,0.0006801083107907946,0.0006801083107907946,9995.443774121595
4254,1,112999.99,112708.91,-0.002575929431498203,-0.002575929431498203,9969.69621632295
4256,1,112708.91,112762.13,0.0004721898206627717,0.0004721898206627717,9974.403805391397
4258,1,112762.13,112979.14,0.0019244936221052278,0.0019244936221052278,9993.599481899175
4260,1,112979.14,112691.38,-0.0025470188567552343,-0.0025470188567552343,9968.145595571918
4262,-1,112691.38,112726.12,-0.0003082755752923383,-0.0003082755752923383,9965.072659753845
4264,1,112726.12,112899.87,0.0015413464066713622,0.0015413464066713622,9980.432288690175
4266,1,112899.87,112525.48,-0.0033161242789738754,-0.0033161242789738754,9947.335934862995
4268,1,112525.48,112924.52,0.003546219043011556,0.003546219043011556,9982.611366982439
4270,1,112924.52,112801.58,-0.0010886918093607756,-0.0010886918093607756,9971.743379751173
4272,-1,112801.58,111999.98,0.0071062834403561315,0.0071062834403561315,10042.60541460218
4274,-1,111999.98,111631.18,0.0032928577308675155,0.0032928577308675155,10075.674285479705
4276,-1,111631.18,111563.14,0.0006095071287429699,0.0006095071287429699,10081.815480783596
4278,-1,111563.14,111844.08,-0.0025182152456448836,-0.0025182152456448836,10056.427299336108
4280,-1,111844.08,112147.64,-0.0027141356073561163,-0.0027141356073561163,10029.132791920192
4282,-1,112147.64,112216.58,-0.0006147253745152348,-0.0006147253745152348,10022.967629508616
4284,-1,112216.58,111917.91,0.002661549656922335,0.002661549656922335,10049.644255564279
4286,-1,111917.91,112250.5,-0.00297173169155851,-0.00297173169155851,10019.77940924113
4288,1,112250.5,112453.86,0.0018116623088537676,0.0018116623088537676,10037.931865939881
4290,1,112453.86,111936.14,-0.004603843745336955,-0.004603843745336955,9991.718796102756
4292,-1,111936.14,111947.24,-9.916368386475582e-05,-9.916368386475582e-05,9990.727980458794
4294,-1,111947.24,112100.47,-0.0013687697883395522,-0.0013687697883395522,9977.052973835624
4296,-1,112100.47,112559.17,-0.004091865092090918,-0.004091865092090918,9936.228219050045
4298,1,112559.17,112516.48,-0.0003792671889816246,-0.0003792671889816246,9932.459733704325
4300,1,112516.48,112643.13,0.0011256128879966187,0.0011256128879966187,9943.63983839009
4302,1,112643.13,112477.59,-0.0014695969474570747,-0.0014695969474570747,9929.02669563698
4304,1,112477.59,112743.67,0.00236562678841179,0.00236562678841179,9952.515067171034
4306,1,112743.67,112788.9,0.00040117551610663327,0.00040117551610663327,9956.507772539666
4308,1,112788.9,113088.26,0.0026541618900441932,0.0026541618900441932,9982.93395602747
4310,1,113088.26,113115.79,0.0002434381782865369,0.0002434381782865369,9985.36418328368
4312,1,113115.79,112852.11,-0.002331062710166254,-0.002331062710166254,9962.087673188598
4314,1,112852.11,113639.29,0.00697532372234777,0.00697532372234777,10031.576459659498
4316,1,113639.29,113305.4,-0.002938156336597997,-0.002938156336597997,10002.102119718482
4318,1,113305.4,113454.73,0.0013179424811173845,0.0013179424811173845,10015.284315002533
4320,1,113454.73,113812.9,0.003156941980294592,0.003156941980294592,10046.90198650115
4322,1,113812.9,113711.97,-0.0008868063286322503,-0.0008868063286322503,10037.992330236373
4324,1,113711.97,113499.67,-0.0018669978191390157,-0.0018669978191390157,10019.251420447288
4326,1,113499.67,113629.94,0.001147756641054487,0.001147756641054487,10030.751082803501
4328,1,113629.94,113370.19,-0.0022859292190069436,-0.0022859292190069436,10007.821495814735
4330,1,113370.19,113398.77,0.0002520944879778053,0.0002520944879778053,10010.344412450495
4332,1,113398.77,113223.27,-0.0015476358341453,-0.0015476358341453,9994.85204472565
4334,1,113223.27,113028.59,-0.0017194345296687175,-0.0017194345296687175,9977.666551001019
4336,-1,113028.59,112857.21,0.0015162535425770063,0.0015162535425770063,9992.795223255625
4338,-1,112857.21,113247.57,-0.0034588840181322134,-0.0034588840181322134,9958.231303561439
4340,-1,113247.57,113029.91,0.0019219838447748216,0.0019219838447748216,9977.370863249414
4342,-1,113029.91,112308.54,0.00638211602574934,0.00638211602574934,10041.047601730603
4344,-1,112308.54,112004.59,0.002706383681953306,0.002706383681953306,10068.222529109642
4346,-1,112004.59,112054.21,-0.00044301755847686586,-0.00044301755847686586,10063.762129746594
4348,-1,112054.21,112136.48,-0.0007341982063859831,-0.0007341982063859831,10056.373333641439
4350,-1,112136.48,111863.15,0.002437476189728782,0.002437476189728782,10080.885504197213
4352,-1,111863.15,111755.82,0.0009594759310816992,0.0009594759310816992,10090.55787120248
4354,-1,111755.82,111763.22,-6.621579081955709e-05,-6.621579081955709e-05,10089.889716933229
4356,-1,111763.22,111615.8,0.001319038588902477,0.001319038588902477,10103.198670827633
4358,-1,111615.8,111109.2,0.004538783935607693,0.004538783935607693,10149.054906653038
4360,-1,111109.2,111000.09,0.0009820068905185275,0.0009820068905185275,10159.021348503622
4362,-1,111000.09,111450.0,-0.004053239956832488,-0.004053239956832488,10117.844397251552
4364,-1,111450.0,111414.79,0.00031592642440558816,0.00031592642440558816,10121.04089165467
4366,-1,111414.79,110913.17,0.004502274787754779,0.004502274787754779,10166.608598887002
4368,-1,110913.17,108896.7,0.018180618225950962,0.018180618225950962,10351.443828476036
4370,-1,108896.7,109691.99,-0.007303159783538016,-0.007303159783538016,10275.845580206358
4372,-1,109691.99,109414.94,0.002525708577262642,0.002525708577262642,10301.799371526911
4374,-1,109414.94,109165.23,0.0022822294651900776,0.0022822294651900776,10325.310441597087
4376,-1,109165.23,109346.92,-0.0016643577813191257,-0.0016643577813191257,10308.125430819078
4378,-1,109346.92,109364.61,-0.0001617786765280016,-0.0001617786765280016,10306.457795929397
4380,-1,109364.61,108906.81,0.004185997645856365,0.004185997645856365,10349.600604000274
4382,-1,108906.81,109487.95,-0.005336121772366642,-0.005336121772366642,10294.373874881969
4384,-1,109487.95,109087.0,0.003662046827984211,0.003662046827984211,10332.072354076563
4386,-1,109087.0,109319.77,-0.002133801461219109,-0.002133801461219109,10310.025762990013
4388,-1,109319.77,109324.64,-4.454820934940429e-05,-4.454820934940429e-05,10309.566469803925
4390,-1,109324.64,109140.65,0.0016829691824277182,0.0016829691824277182,10326.917152456797
4392,-1,109140.65,108582.0,0.005118624453858356,0.005118624453858356,10379.776763126332
4394,-1,108582.0,108934.65,-0.0032477758744542395,-0.0032477758744542395,10346.065574572829
4396,-1,108934.65,109155.98,-0.0020317685878643577,-0.0020317685878643577,10325.044763530426
4398,1,109155.98,109431.24,0.0025217125071848034,0.0025217125071848034,10351.081558047865
4400,1,109431.24,109519.85,0.0008097322117524008,0.0008097322117524008,10359.463162211892
4402,1,109519.85,108780.56,-0.006750283167845872,-0.006750283167845872,10289.533852400094
4404,-1,108780.56,109113.28,-0.0030586347413545933,-0.0030586347413545933,10258.0619266868
4406,-1,109113.28,109384.04,-0.002481457802386622,-0.002481457802386622,10232.606978881458
4408,-1,109384.04,109698.09,-0.0028710769870998742,-0.0028710769870998742,10203.228376466353
4410,1,109698.09,108750.0,-0.008642721126685071,-0.008642721126685071,10115.044719016674
4412,-1,108750.0,108904.32,-0.0014190344827587076,-0.0014190344827587076,10100.691121765743
4414,1,108904.32,109222.87,0.002925044663058207,0.002925044663058207,10130.236094424663
4416,1,109222.87,109995.05,0.007069764784609633,0.007069764784609633,10201.854480824808
4418,1,109995.05,109725.04,-0.00245474682724367,-0.00245474682724367,10176.811510906002
4420,1,109725.04,109004.25,-0.006569056616429481,-0.006569056616429481,10109.959459916128
4422,-1,109004.25,109388.33,-0.0035235323393354445,-0.0035235323393354445,10074.336690809743
4424,-1,109388.33,109662.0,-0.0025018208066618364,-0.0025018208066618364,10049.13250566336
4426,1,109662.0,109648.82,-0.00012018748518172195,-0.00012018748518172195,10047.924725699246
4428,1,109648.82,109725.04,0.0006951283196663383,0.0006951283196663383,10054.909322729955
4430,1,109725.04,109397.2,-0.002987832130204704,-0.002987832130204704,10024.866941589207
4432,1,109397.2,109492.33,0.0008695834993948104,0.0008695834993948104,10033.584400465243
4434,1,109492.33,109553.07,0.0005547420536216041,0.0005547420536216041,10039.150451680742
4436,-1,109553.07,109586.79,-0.00030779602981456655,-0.00030779602981456655,10036.060441029003
4438,1,109586.79,109725.03,0.0012614659120866456,0.0012614659120866456,10048.720589167002
4440,1,109725.03,109717.53,-6.835268124327776e-05,-6.835268124327776e-05,10048.033732171667
4442,1,109717.53,109615.97,-0.0009256497115820439,-0.0009256497115820439,10038.732772645515
4444,-1,109615.97,109466.32,0.0013652207794173643,0.0013652207794173643,10052.437859225747
4446,1,109466.32,109183.71,-0.002581707323311866,-0.002581707323311866,10026.485406787446
4448,-1,109183.71,109409.13,-0.002064593701752715,-0.002064593701752715,10005.784788165876
4450,-1,109409.13,109477.09,-0.0006211547427530384,-0.0006211547427530384,9999.569647489741
4452,-1,109477.09,109390.01,0.0007954175617931325,0.0007954175617931325,10007.523480797729
4454,-1,109390.01,109362.08,0.000255324960661385,0.000255324960661385,10010.07865133678
4456,-1,109362.08,109316.37,0.0004179693729308154,0.0004179693729308154,10014.262557633669
4458,1,109316.37,109358.39,0.0003843889071692974,0.0003843889071692974,10018.111929074304
4460,1,109358.39,109403.31,0.0004107595219717819,0.0004107595219717819,10022.226963941352
4462,-1,109403.31,109487.36,-0.00076825829127114,-0.00076825829127114,10014.527304979303
4464,1,109487.36,109460.11,-0.00024888717747872935,-0.00024888717747872935,10012.034817544583
4466,-1,109460.11,109362.92,0.0008879033649792367,0.0008879033649792367,10020.924536949371
4468,-1,109362.92,109362.75,1.5544573974679565e-06,1.5544573974679565e-06,10020.940114049647
4470,1,109362.75,109441.56,0.0007206292819081916,0.0007206292819081916,10028.16149692808
4472,1,109441.56,109475.49,0.0003100284754713467,0.0003100284754713467,10031.270512548754
4474,-1,109475.49,109672.28,-0.0017975713102540425,-0.0017975713102540425,10013.238588469998
4476,1,109672.28,109558.06,-0.0010414664489514225,-0.0010414664489514225,10002.81013643476
4478,-1,109558.06,109609.52,-0.00046970528685896795,-0.00046970528685896795,9998.11176363023
4480,1,109609.52,109370.1,-0.002184299319986094,-0.002184299319986094,9976.272894903786
4482,-1,109370.1,109463.58,-0.0008547125768376684,-0.0008547125768376684,9967.746048990548
4484,-1,109463.58,109463.58,-0.0,-0.0,9967.746048990548
4486,-1,109463.58,109348.5,0.0010513085722210214,0.0010513085722210214,9978.225225857574
4488,1,109348.5,109324.01,-0.00022396283442394083,-0.00022396283442394083,9975.99047425347
4490,1,109324.01,109339.06,0.00013766417825333832,0.00013766417825333832,9977.363810784373
4492,-1,109339.06,109463.57,-0.0011387513300371577,-0.0011387513300371577,9966.002074474578
4494,1,109463.57,109459.56,-3.6633192211921184e-05,-3.6633192211921184e-05,9965.636988004999
4496,1,109459.56,109463.58,3.6725892192501775e-05,3.6725892192501775e-05,9966.00298491465
4498,-1,109463.58,109312.97,0.0013758914152085522,0.0013758914152085522,9979.715122865538
4500,1,109312.97,109315.72,2.5157124538877085e-05,2.5157124538877085e-05,9979.966183801747
4502,-1,109315.72,109419.22,-0.0009467988684519479,-0.0009467988684519479,9970.517163111735
4504,-1,109419.22,109698.11,-0.0025488209475446055,-0.0025488209475446055,9945.104100108543
4506,1,109698.11,109488.87,-0.0019074166364397849,-0.0019074166364397849,9926.134643096872
4508,1,109488.87,109738.9,0.002283611110426076,0.002283611110426076,9948.802074451432
4510,1,109738.9,110077.43,0.003084867808953895,0.003084867808953895,9979.49281370856
4512,1,110077.43,110101.8,0.00022138961638185073,0.00022138961638185073,9981.702169794273
4514,1,110101.8,110392.05,0.0026361966834329564,0.0026361966834329564,10008.0158999493
4516,1,110392.05,110135.21,-0.002326616817062477,-0.002326616817062477,9984.731081851049
4518,1,110135.21,110809.0,0.0061178436941282666,0.0061178436941282666,10045.816105937718
4520,1,110809.0,110518.04,-0.002625779494445424,-0.002625779494445424,10019.438008001776
4522,1,110518.04,111622.3,0.009991671947855885,0.009991671947855885,10119.54894567961
4524,1,111622.3,112083.01,0.004127401065916025,0.004127401065916025,10161.316382784596
4526,1,112083.01,112171.34,0.0007880766228529623,0.0007880766228529623,10169.324278683282
4528,1,112171.34,111825.96,-0.003079039619211077,-0.003079039619211077,10138.01252632861
4530,1,111825.96,111593.64,-0.002077514022683191,-0.002077514022683191,10116.950663143025
4532,1,111593.64,111782.21,0.0016897916404554625,0.0016897916404554625,10134.046201800504
4534,1,111782.21,111835.86,0.0004799511478614793,0.0004799511478614793,10138.910048907539
4536,1,111835.86,111736.85,-0.0008853153183602247,-0.0008853153183602247,10129.933916529764
4538,1,111736.85,111701.43,-0.0003169947962557984,-0.0003169947962557984,10126.722780191809
4540,1,111701.43,111680.0,-0.00019185072205429865,-0.00019185072205429865,10124.779961114386
4542,1,111680.0,112071.5,0.0035055515759312428,0.0035055515759312428,10160.272899463027
4544,1,112071.5,112039.74,-0.00028339051409143057,-0.00028339051409143057,10157.39357450274
4546,1,112039.74,112196.95,0.00140316284204145,0.00140316284204145,10171.646051738471
4548,1,112196.95,112039.78,-0.0014008402189186198,-0.0014008402189186198,10157.39720085659
4550,1,112039.78,111948.19,-0.0008174775066498441,-0.0008174775066498441,10149.093757118782
4552,1,111948.19,113269.49,0.011802781268728024,0.011802781268728024,10268.881290809868
4554,1,113269.49,114200.0,0.008215010061403127,0.008215010061403127,10353.240253933225
4556,1,114200.0,113557.25,-0.005628283712784565,-0.005628283712784565,10294.969280437468
4558,1,113557.25,113553.84,-3.0028906124468513e-05,-3.0028906124468513e-05,10294.660133771391
4560,1,113553.84,113999.98,0.003928885187854503,0.003928885187854503,10335.106671484962
4562,1,113999.98,114000.0,1.7543862740332372e-07,1.7543862740332372e-07,10335.10848466189
4564,1,114000.0,114235.82,0.0020685964912281474,0.0020685964912281474,10356.487653809725
4566,1,114235.82,114284.36,0.00042491050530379937,0.00042491050530379937,10360.888234211878
4568,1,114284.36,114298.93,0.0001274890107447746,0.0001274890107447746,10362.209133603295
4570,1,114298.93,114100.0,-0.0017404362403041773,-0.0017404362403041773,10344.174369297561
4572,1,114100.0,114332.5,0.002037686240140335,0.002037686240140335,10365.252551075491
4574,1,114332.5,114596.07,0.002305293770362926,0.002305293770362926,10389.147503209724
4576,1,114596.07,114712.07,0.001012251118210239,0.001012251118210239,10399.6639293871
4578,1,114712.07,114861.72,0.0013045706524168477,0.0013045706524168477,10413.231025744375
4580,1,114861.72,114873.54,0.00010290634686649369,0.00010290634686649369,10414.302613308311
4582,1,114873.54,114197.75,-0.005882903930705008,-0.005882903930705008,10353.036271528928
4584,1,114197.75,113985.94,-0.001854765089504773,-0.001854765089504773,10333.83382128212
4586,1,113985.94,113989.91,3.482885696248772e-05,3.482885696248772e-05,10334.193736902156
4588,-1,113989.91,113671.7,0.0027915628672748882,0.0027915628672748882,10363.042288401315
4590,-1,113671.7,113433.72,0.002093572982545311,0.002093572982545311,10384.738073753286
4592,-1,113433.72,112813.37,0.005468832371890886,0.005468832371890886,10441.530465504637
4594,-1,112813.37,113000.1,-0.0016552116118861981,-0.0016552116118861981,10424.24752303227
4596,-1,113000.1,113231.95,-0.0020517680957803375,-0.0020517680957803375,10402.859384541996
4598,-1,113231.95,113400.91,-0.0014921583528324511,-0.0014921583528324511,10387.33667101801
4600,-1,113400.91,113056.44,0.0030376299449449418,0.0030376299449449418,10418.889555938122
4602,-1,113056.44,113690.98,-0.005612594912770996,-0.005612594912770996,10360.41254941974
4604,-1,113690.98,113294.99,0.0034830379683593593,0.0034830379683593593,10396.498259697235
4606,-1,113294.99,112684.53,0.00538823473129757,0.00538823473129757,10452.517032704009
4608,-1,112684.53,113528.14,-0.007486475738950116,-0.007486475738950116,10374.264517527707
4610,-1,113528.14,113526.79,1.1891324917412405e-05,1.1891324917412405e-05,10374.387881277864
4612,1,113526.79,114211.1,0.006027740236467682,0.006027740236467682,10436.921996538566
4614,1,114211.1,114500.0,0.0025295264645905924,0.0025295264645905924,10463.322466937678
4616,1,114500.0,114300.0,-0.0017467248908297206,-0.0017467248908297206,10445.0459211439
4618,1,114300.0,114240.4,-0.0005214348206474817,-0.0005214348206474817,10439.599510497354
4620,1,114240.4,114149.05,-0.0007996295531177422,-0.0007996295531177422,10431.251698206046
4622,-1,114149.05,114290.82,-0.0012419726664392172,-0.0012419726664392172,10418.296368720126
4624,1,114290.82,114099.0,-0.0016783500197129486,-0.0016783500197129486,10400.81082080431
4626,1,114099.0,113722.0,-0.0033041481520433846,-0.0033041481520433846,10366.445000950996
4628,1,113722.0,113660.2,-0.0005434304707971904,-0.0005434304707971904,10360.811558863636
4630,-1,113660.2,113558.0,0.0008991713898092168,0.0008991713898092168,10370.12770419257
4632,-1,113558.0,113940.83,-0.0033712287993801215,-0.0033712287993801215,10335.167631022947
4634,1,113940.83,114465.72,0.0046066892789879965,0.0046066892789879965,10382.778536945323
4636,1,114465.72,114498.47,0.00028611185951565865,0.00028611185951565865,10385.749173019467
4638,1,114498.47,116353.47,0.01620108984862423,0.01620108984862423,10554.00962851683
4640,1,116353.47,116385.15,0.00027227378779492994,0.00027227378779492994,10556.88320869481
4642,1,116385.15,116058.16,-0.002809550874832367,-0.002809550874832367,10527.223108240318
4644,1,116058.16,116375.51,0.002734404888032005,0.002734404888032005,10556.008798564893
4646,1,116375.51,116500.01,0.0010698127123138779,0.0010698127123138779,10567.301750968894
4648,1,116500.01,116745.47,0.0021069526088453028,0.0021069526088453028,10589.566554961553
4650,1,116745.47,117278.26,0.004563688852338377,0.004563688852338377,10637.894041799527
4652,1,117278.26,117134.51,-0.0012257173665434218,-0.0012257173665434218,10624.854990329044
4654,1,117134.51,117863.2,0.006220967672123212,0.006220967672123212,10690.951869744878
4656,1,117863.2,116638.32,-0.010392387106407996,-0.010392387106407996,10579.847359378513
4658,1,116638.32,117158.2,0.004457197257299317,0.004457197257299317,10627.00382601138
4660,1,117158.2,117400.0,0.002063876024042788,0.002063876024042788,10648.936644415295
4662,1,117400.0,117145.24,-0.002170017035775129,-0.002170017035775129,10625.828270484024
4664,1,117145.24,117487.6,0.002922525917399721,0.002922525917399721,10656.882528998352
4666,1,117487.6,117734.54,0.0021018388323532644,0.0021018388323532644,10679.281578529628
4668,1,117734.54,118482.95,0.006356758178186261,0.006356758178186261,10747.1671890411
4670,1,118482.95,118298.1,-0.0015601400876665839,-0.0015601400876665839,10730.400102680622
4672,1,118298.1,119111.19,0.006873229578497009,0.006873229578497009,10804.152606055473
4674,1,119111.19,119725.0,0.005153252183946799,0.005153252183946799,10859.829129068323
4676,1,119725.0,118831.27,-0.007464856963875555,-0.007464856963875555,10778.762057967699
4678,1,118831.27,119201.0,0.0031113864221092857,0.0031113864221092857,10812.298951882007
4680,1,119201.0,118318.44,-0.007403964731839463,-0.007403964731839463,10732.245071772168
4682,1,118318.44,118883.49,0.0047756714845124115,0.0047756714845124115,10783.498748526228
4684,1,118883.49,118469.64,-0.0034811393911804434,-0.0034811393911804434,10745.959886257988
4686,-1,118469.64,118586.24,-0.0009842184039725588,-0.0009842184039725588,10735.383514769583
