open,high,low,close,volume,close_time,number_of_trades,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
1868.59,1872.61,1867.24,1871.06,178.6231,1683059399999,488,68.45458008522859,1818.5467938596119,1850.9970000000003,1883.4472061403887,3.5062408140465315,0.8091351702544143
1871.27,1875.55,1868.71,1869.38,75.5997,1683061199999,282,66.40718169639516,1821.2476587740352,1853.0005,1884.753341225965,3.427181074798939,0.7579218011301332
1869.33,1872.22,1867.98,1871.83,38.9824,1683062999999,149,67.91431825256063,1823.6339883121564,1854.9524999999999,1886.2710116878434,3.3767454086121895,0.7694492664309966
1870.49,1873.81,1869.5,1871.28,15.0153,1683064799999,77,67.18559335388916,1826.4055515632213,1856.8365000000001,1887.267448436779,3.2777197601166135,0.7373159684787122
1871.73,1876.96,1871.28,1875.88,102.5854,1683066599999,308,70.07747385957288,1830.392363215839,1859.1395000000002,1887.8866367841615,3.09252068326893,0.7911681279024515
1875.95,1876.37,1873.03,1873.67,115.3691,1683068399999,290,67.02150389096299,1834.756280136835,1861.2130000000006,1887.6697198631664,2.8429545530969036,0.7354222304281687
1874.51,1876.53,1869.36,1870.63,60.9478,1683070199999,189,62.954598268360826,1841.003022087451,1863.2490000000003,1885.4949779125495,2.387869566821104,0.6658951570709807
1870.42,1870.75,1867.83,1870.25,51.7987,1683071999999,202,62.4445175157168,1849.8030069295132,1865.3110000000004,1880.8189930704875,1.6627782788486363,0.659240463209869
1870.46,1870.96,1864.39,1867.77,84.4349,1683073799999,314,59.08013237206684,1851.6159477690428,1866.0440000000006,1880.4720522309583,1.546378566738806,0.5598140335358648
1867.94,1868.61,1858.39,1859.91,155.983,1683075599999,473,49.90323918007925,1853.2972158077491,1866.4475000000004,1879.5977841922518,1.4091244669085325,0.25143122747672164
1860.28,1864.97,1859.87,1863.93,62.7174,1683077399999,229,53.85145111689275,1853.9924823140414,1866.7050000000004,1879.4175176859594,1.3620274961452425,0.3908556090716277
1863.98,1865.51,1861.71,1863.67,95.2248,1683079199999,293,53.557454241385074,1854.7124322190548,1866.9530000000007,1879.1935677809465,1.3112882628481661,0.3658967435680955
1864.04,1864.18,1853.58,1859.95,124.829,1683080999999,419,49.401773993149746,1854.5409623748797,1866.8995000000004,1879.2580376251212,1.323963890409825,0.21883809351867084
1860.33,1862.91,1859.91,1861.63,57.0841,1683082799999,226,51.24178745385096,1856.0483557984874,1867.2565000000004,1878.4646442015135,1.2004932585869212,0.24899948203553837
1861.04,1862.8,1858.0,1862.15,46.9277,1683084599999,164,51.82574259145467,1857.0086145648866,1867.4985000000004,1877.9883854351142,1.1234156745093844,0.24506394597519968
1861.39,1864.46,1859.84,1862.86,42.8983,1683086399999,143,52.65943308693359,1857.3756825375533,1867.6080000000002,1877.840317462447,1.0957671484001859,0.267989997504198
1862.94,1862.95,1857.34,1861.9,94.0504,1683088199999,232,51.3650724583368,1857.299507375604,1867.5845000000002,1877.8694926243963,1.1014219302415693,0.22365074980625957
1861.93,1863.23,1859.52,1863.1,55.7673,1683089999999,166,52.92277547878208,1856.838447671835,1867.2165000000002,1877.5945523281655,1.1116067502793883,0.30167280575236466
1863.1,1863.22,1860.87,1861.3,26.9862,1683091799999,90,50.319337443941144,1856.5498198556825,1866.5180000000005,1876.4861801443185,1.0681043680605287,0.2382671699119094
1861.42,1862.53,1859.01,1860.59,41.412,1683093599999,114,49.28935854748551,1855.8633031498555,1866.1370000000004,1876.4106968501453,1.101065661325499,0.23003875426194628
1860.58,1860.9,1857.83,1860.39,46.1097,1683095399999,134,48.98518983597869,1855.298093569115,1865.6035000000004,1875.9089064308857,1.10477992037272,0.24705024809233064
1860.48,1869.72,1860.12,1866.22,198.0053,1683097199999,538,57.264168647214376,1855.2880500703072,1865.4455000000003,1875.6029499296933,1.089010633620015,0.538124726450075
1866.63,1868.14,1864.29,1866.87,72.1875,1683098999999,178,58.08097877703141,1855.4629951402865,1865.1975000000002,1874.932004859714,1.0438041933590143,0.5859057560760648
1867.41,1868.35,1864.18,1865.43,47.3774,1683100799999,144,55.548001936076886,1855.5978561325633,1864.9050000000004,1874.2121438674376,0.9981359766247782,0.5282041412208341
1865.52,1872.17,1860.91,1869.3,131.1294,1683102599999,398,60.52993909794577,1856.5214559003311,1864.5760000000002,1872.6305440996694,0.8639544968581705,0.7932506136625274
1869.51,1872.4,1867.5,1868.39,107.9994,1683104399999,332,58.859470110475904,1857.2244078306605,1864.3120000000001,1871.3995921693397,0.7603439949256977,0.7876858531477805
1868.67,1869.08,1865.34,1866.32,39.8178,1683106199999,160,55.132229959575305,1857.5785497554411,1864.0965000000003,1870.6144502445595,0.6993146808182072,0.6705674266120437
1866.27,1869.41,1864.99,1868.21,47.5935,1683107999999,156,57.762186649578744,1857.827615635995,1863.9945000000002,1870.1613843640055,0.6616848240705889,0.8417852315023738
1868.08,1869.73,1865.84,1866.41,90.0538,1683109799999,279,54.48652805856632,1857.9066650992138,1863.9265,1869.9463349007863,0.6459305021722944,0.7062764212749161
1866.17,1869.13,1864.51,1865.12,81.4169,1683111599999,261,52.20176039989632,1858.4549585136672,1864.187,1869.9190414863326,0.614964216179248,0.5813846168267105
1864.63,1867.57,1863.97,1867.01,57.1124,1683113399999,195,55.16794599552716,1858.4741191268336,1864.341,1870.2078808731662,0.6293785174671734,0.7274632856623562
1866.31,1867.27,1858.22,1859.63,160.5227,1683115199999,492,43.750922906256605,1857.9079473204129,1864.1390000000004,1870.3700526795878,0.6685180321411108,0.1381831263623062
1858.91,1862.62,1855.13,1859.44,235.4923,1683116999999,624,43.50131955154038,1857.80655381921,1864.1135000000002,1870.4204461807903,0.6766697608048213,0.12949580779405312
1859.94,1859.98,1845.98,1850.19,341.9396,1683118799999,722,33.48538796252618,1854.7145572962077,1863.5415000000003,1872.3684427037929,0.947329877418089,-0.2562924360131832
1849.54,1851.74,1842.9,1850.97,277.1094,1683120599999,642,34.84763741163519,1852.5200098253742,1862.9825000000008,1873.4449901746273,1.1231979017115303,-0.07407461318975864
1850.76,1858.91,1850.33,1857.34,286.6225,1683122399999,863,44.79188659167426,1851.943484788465,1862.7065000000002,1873.4695152115355,1.1556318949373157,0.2506971840823582
1857.15,1857.76,1851.32,1851.81,201.0618,1683124199999,553,39.198423099164295,1850.385466327942,1862.2020000000005,1874.018533672059,1.2690925766440522,0.060277138439781844
1851.78,1853.45,1845.73,1848.18,347.6706,1683125999999,908,36.01879174871886,1848.095220924779,1861.4560000000004,1874.8167790752218,1.435519193064079,0.003172684569658762
1847.59,1853.54,1844.3,1847.91,193.044,1683127799999,613,35.78626848374832,1846.1151555123233,1860.7865000000004,1875.4578444876774,1.576897133301113,0.061168371078202936
